Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018roe_qm90,frc3316,frc3880,frc1540,135.0258220297385,frc2576,frc6390,frc2584,121.31144413344916,0.409219678812968,RED,True,0.1674607455277887
2018roe_qm91,frc3959,frc4980,frc3390,142.71603920536293,frc3792,frc6106,frc6957,93.71782010745432,0.2121706944627343,RED,True,0.045016403588798944
2018roe_qm92,frc6652,frc4191,frc1710,101.56941410095561,frc3288,frc3239,frc2906,110.67273247535351,0.560633746636737,RED,False,0.31431019786794506
2018roe_qm93,frc4802,frc7018,frc2080,115.17279287391827,frc6024,frc4401,frc5437,98.49155306759332,0.39016288147964945,BLUE,False,0.37190131112520414
2018roe_qm94,frc1775,frc6072,frc1730,94.1825476208861,frc5472,frc7312,frc6996,134.4463846293394,0.7461217269325411,RED,False,0.5566976314007974
2018roe_qm95,frc4522,frc3646,frc7193,134.87227232348297,frc1002,frc1763,frc1778,143.68348083571226,0.5587063407801822,RED,False,0.3121527752279811
2018roe_qm96,frc3476,frc5429,frc7327,107.64239776083397,frc5212,frc7081,frc2352,99.4088146607471,0.4451101185346751,RED,True,0.1981230176219525
2018roe_qm97,frc3250,frc2584,frc972,131.61222457554533,frc7102,frc1515,frc4188,112.5637362024613,0.37519143924263165,RED,True,0.14076861608095736
2018roe_qm98,frc5410,frc2383,frc1178,135.25218270800684,frc7152,frc6459,frc1072,62.47692094714157,0.12471671446076835,RED,True,0.015554258865888824
2018roe_qm99,frc1323,frc1540,frc2521,157.50197240438615,frc179,frc4159,frc5985,189.59623965511713,0.7025143381985238,RED,False,0.49352639537450993
2018roe_qm100,frc1983,frc668,frc2522,148.7695847811007,frc6348,frc2073,frc5678,65.00487737348391,0.09597781579195379,RED,True,0.009211741124194215
2018roe_qm101,frc6887,frc3882,frc6024,100.97671800524606,frc488,frc7193,frc3390,100.34898710685513,0.49579834364625236,RED,True,0.24581599756236736
2018roe_qm102,frc1778,frc3959,frc3316,192.39924255616768,frc4191,frc3250,frc5429,108.38839622242628,0.09540753188764567,RED,True,0.009102597140892125
2018roe_qm103,frc3880,frc1515,frc7327,92.25309259402252,frc6072,frc3792,frc4802,115.11200264774968,0.648403748002162,BLUE,True,0.12361992441892716
2018roe_qm104,frc6957,frc6390,frc7312,93.0,frc5985,frc2080,frc2352,152.66190725476963,0.8316550408438906,RED,False,0.6916501069610534
2018roe_qm105,frc1710,frc3239,frc1540,147.15787303307005,frc3476,frc1983,frc5437,154.41442425145894,0.5484199528657828,BLUE,True,0.2039245389697418
2018roe_qm106,frc3646,frc6106,frc5212,107.72513616768018,frc4188,frc1775,frc4159,114.49075254258292,0.5451626411269361,RED,False,0.29720230528049657
2018roe_qm107,frc1730,frc2576,frc6348,104.25065390728057,frc7102,frc6459,frc6887,37.33675893115403,0.14288046281151887,RED,True,0.020414826653233825
2018roe_qm108,frc488,frc1178,frc3288,130.04242034688988,frc2383,frc1323,frc2073,156.57654431399,0.6704964196624149,BLUE,True,0.10857260945528739
2018roe_qm109,frc6652,frc1072,frc7081,82.17279287391827,frc1763,frc2584,frc7018,137.0,0.8127466753106241,BLUE,True,0.03506380760722485
2018roe_qm110,frc4401,frc2522,frc6996,129.45984711716557,frc1002,frc3882,frc7152,92.43942148462293,0.2706763135414966,RED,True,0.07326566671241459
2018roe_qm111,frc668,frc4980,frc179,158.8839547057973,frc972,frc5472,frc5410,125.47004745793474,0.29015484045814394,RED,True,0.08418983144129095
2018roe_qm112,frc2521,frc5678,frc3792,96.05948079202847,frc2906,frc4522,frc4188,151.97235148612856,0.817130333303799,RED,False,0.6677019816051777
,,,,,,,,,,,0.5722162615801232,0.1998877981903506
