Match,Red1,Red2,Red3,RedDP,Blue1,Blue2,Blue3,BlueDP,Pred,Result,Correct?,Brier
2018tur_qm88,frc4561,frc5522,frc1744,175.5882399176059,frc3218,frc3847,frc4941,187.05634717042116,0.5761650163323208,BLUE,True,0.17963609338058192
2018tur_qm89,frc5453,frc5449,frc842,186.51837862175483,frc7287,frc4189,frc2630,150.3771063205807,0.2753480994768269,RED,True,0.07581657588550057
2018tur_qm91,frc1806,frc5344,frc5818,170.51350124827093,frc1318,frc2637,frc2341,119.83324182061885,0.2047404115464809,RED,True,0.04191863612022237
2018tur_qm92,frc2231,frc5716,frc6314,131.1710287500091,frc6822,frc5584,frc3512,133.94408714731532,0.5185531142870278,BLUE,True,0.23179110376271975
2018tur_qm93,frc5908,frc2557,frc1538,187.87984671918042,frc7057,frc2046,frc6445,148.67810496038058,0.2593024860233331,RED,True,0.06723777925788087
2018tur_qm94,frc2478,frc3218,frc120,147.24703298117026,frc6131,frc3478,frc5986,158.20205711482174,0.5728068944285073,RED,False,0.3281077383048311
2018tur_qm95,frc2102,frc3847,frc987,172.3602178682883,frc6941,frc4627,frc2848,152.04633504809718,0.36728339406734645,RED,True,0.1348970915576297
2018tur_qm96,frc2122,frc4984,frc1533,239.30744049937232,frc4561,frc568,frc842,182.83356309231135,0.18063585613741506,BLUE,False,0.6713576002476668
2018tur_qm97,frc4189,frc5045,frc360,143.34248292229256,frc7079,frc4603,frc6888,115.08783935532547,0.3194073409776284,RED,True,0.10202104947039897
2018tur_qm98,frc5417,frc2471,frc7179,191.9775199079016,frc4146,frc4941,frc7287,143.21812884999798,0.21324151984664158,RED,True,0.04547194578650564
2018tur_qm99,frc2059,frc3663,frc6952,139.4350801711093,frc5449,frc2642,frc7063,130.4324555611205,0.4400304497116237,RED,True,0.1936267966734138
2018tur_qm100,frc4698,frc2630,frc2130,162.06311324733588,frc5522,frc3593,frc2655,167.95961329677795,0.5393868111850494,RED,False,0.2909381320803761
2018tur_qm101,frc1296,frc5453,frc3478,178.51593993501285,frc1744,frc2658,frc5344,113.88085823440477,0.15051653512010904,RED,True,0.022655227344563017
2018tur_qm102,frc6822,frc1533,frc120,132.85175448215628,frc7079,frc5468,frc2341,109.6313843432268,0.34939311930237166,RED,True,0.12207555181584132
2018tur_qm103,frc5045,frc568,frc5417,94.71736674836312,frc6314,frc1538,frc2478,166.20449580156372,0.8714694204469693,BLUE,True,0.016520109880237957
2018tur_qm104,frc2642,frc2557,frc2122,249.801952969524,frc5584,frc5449,frc364,166.95628058102508,0.09813415105439936,RED,True,0.009630311603167671
2018tur_qm105,frc7063,frc4627,frc2655,116.30583730926665,frc842,frc4941,frc2046,247.4885851449159,0.971036258809916,BLUE,True,0.0008388983037261712
2018tur_qm106,frc2471,frc2637,frc6888,143.74679774899772,frc3218,frc5453,frc2848,167.5609158013614,0.6542118756061542,BLUE,True,0.11956942697181375
2018tur_qm107,frc6941,frc1744,frc4146,136.65702988128572,frc4189,frc5818,frc7057,148.37008286830982,0.5777657252656598,RED,False,0.33381323329175394
2018tur_qm108,frc7287,frc4698,frc2059,146.20892172916726,frc3512,frc1806,frc1296,182.20937317504763,0.7238989555614617,BLUE,True,0.07623178674005172
2018tur_qm109,frc5908,frc1102,frc360,159.93110158345218,frc3847,frc3593,frc2630,178.4127611616239,0.6212441800890627,BLUE,True,0.14345597111640637
2018tur_qm110,frc2130,frc5986,frc6445,155.83353413340348,frc4984,frc987,frc2231,181.96914857756764,0.6681348585648071,BLUE,True,0.11013447209980055
2018tur_qm111,frc7179,frc6952,frc5522,123.17523156066024,frc6131,frc1318,frc2102,154.3052853942765,0.6970910348652525,BLUE,True,0.09175384115900369
2018tur_qm112,frc4561,frc4603,frc2848,187.22332161821402,frc5716,frc3663,frc842,165.25786136958746,0.3570689422561689,BLUE,False,0.41336034501160146
2018tur_qm90,frc4627,frc5468,frc2658,143.29592896418404,frc364,frc7179,frc1102,205.05851074350934,0.8393832782307893,BLUE,True,0.025797731311888047
2018tur_qm68,frc3218,frc5417,frc3593,137.74264821521507,frc1296,frc2848,frc7179,155.73976828813193,0.618186826801577,BLUE,True,0.14578129922784896
,,,,,,,,,,,0.6967093558583086,0.12992679130128645
