Team #,DP,DivDP,OPR,CCWM,Region
3103,8,8,54.331175626035325,54.331175626035325,Texas
3230,8,8,117.0830895326049,117.0830895326049,Utah
330,37,37,144.65874935551176,144.65874935551176,California
3374,39,34,69.37861752923033,69.37861752923033,Wyoming
3526,9,9,118.6265689825558,118.6265689825558,Mexico
3598,11,11,84.6882466911497,84.6882466911497,California
3653,13,13,136.42754153764125,136.42754153764125,Florida
3674,48,48,143.1089502156153,143.1089502156153,PNW
368,46,46,167.27798875392583,167.27798875392583,Hawaii
3933,12,12,111.7529246483655,111.7529246483655,Mexico
3937,27,27,158.0778177194625,158.0778177194625,Arkansas
3965,21,21,108.88433557000909,108.88433557000909,California
4010,12,12,109.22018266849132,109.22018266849132,Mexico
4091,9,9,106.15600498507321,106.15600498507321,Dominican Republic
4201,10,10,81.60159740276809,81.60159740276809,California
4205,8,8,96.94058603058534,96.94058603058534,PNW
4256,18,18,102.54243041687506,102.54243041687506,Missouri
4293,7,7,67.19869888441164,67.19869888441164,Colorado
4451,37,37,139.13347792121544,139.13347792121544,South Carolina
4488,73,68,205.16996755255045,205.16996755255045,PNW
4587,32,32,88.25898096927273,88.25898096927273,Texas
4610,10,10,67.35516133251829,67.35516133251829,Texas
4613,40,40,155.6661640892292,155.6661640892292,Australia
4635,14,14,105.06737309504877,105.06737309504877,Mexico
4910,17,17,142.93941016083778,142.93941016083778,PCH
4924,4,4,22.043058781300477,22.043058781300477,Tennessee
5145,14,14,80.08447676940582,80.08447676940582,Florida
5190,30,30,131.49485161055523,131.49485161055523,NC
5515,3,3,65.86550252367209,65.86550252367209,China
5630,16,16,83.12188404649542,83.12188404649542,Canada
5817,31,31,189.6980632275537,189.6980632275537,California
5857,10,10,73.30686314525748,73.30686314525748,California
5960,11,11,78.92099118610517,78.92099118610517,Texas
6026,9,9,107.9465391659952,107.9465391659952,Oklahoma
6168,8,8,94.9808731376544,94.9808731376544,ISR
6304,7,7,13.625562152939821,13.625562152939821,China
6357,15,15,98.78232473526029,98.78232473526029,Texas
6429,23,23,91.5388960901527,91.5388960901527,Turkey
647,5,5,47.48204706453242,47.48204706453242,Texas
649,30,30,123.62855970915702,123.62855970915702,California
6813,13,13,94.03654280873246,94.03654280873246,India
6817,12,12,67.50641939401851,67.50641939401851,Missouri
6824,10,10,58.35988618688063,58.35988618688063,Nevada
6831,14,14,127.2532031862384,127.2532031862384,PNW
6833,5,5,54.44421957197448,54.44421957197448,Arizona
6886,15,15,121.4118259591427,121.4118259591427,Missouri
6898,11,11,78.9167199734259,78.9167199734259,Texas
6999,6,6,56.77788321534857,56.77788321534857,Turkey
701,7,7,55.576188636980596,55.576188636980596,California
7106,6,6,5.238299394100615,5.238299394100615,Arkansas
7277,10,10,69.8044735893854,69.8044735893854,Canada
846,36,36,153.7488207547018,153.7488207547018,California
1156,26,26,163.39923421404146,163.39923421404146,Brazil
1261,15,15,111.22755983978105,111.22755983978105,PCH
148,102,67,200.19092549822298,200.19092549822298,Texas
1706,53,53,186.2045235481596,186.2045235481596,Missouri
180,30,30,186.78157505946706,186.78157505946706,Florida
1810,9,9,117.83014061116648,117.83014061116648,Kansas
1828,10,10,70.32086050150544,70.32086050150544,Arizona
1902,23,23,131.82539000680194,131.82539000680194,Florida
1984,5,5,62.30397205161799,62.30397205161799,Kansas
2096,7,7,89.20095596454014,89.20095596454014,ISR
2283,10,10,104.6496011912179,104.6496011912179,Mexico
254,108,73,256.87623993203795,256.87623993203795,California
2583,15,15,80.81267398277154,80.81267398277154,Texas
2854,4,4,48.11028662626775,48.11028662626775,California
294,34,34,144.34812130387218,144.34812130387218,California
2974,33,33,120.95469793432596,120.95469793432596,PCH
2976,72,42,151.46058327704927,151.46058327704927,PNW
2990,37,37,141.5834561898992,141.5834561898992,PNW
2992,33,33,150.4980592473532,150.4980592473532,Louisiana
3019,7,7,61.13453369854372,61.13453369854372,Arizona
3075,15,10,82.71340311609632,82.71340311609632,ISR
3223,17,17,111.15281694906405,111.15281694906405,PNW
3284,21,21,104.9446208109647,104.9446208109647,Missouri
3339,54,54,170.163699061746,170.163699061746,ISR
3397,26,26,146.4223261196118,146.4223261196118,Missouri
3489,33,33,118.72054396998618,118.72054396998618,South Carolina
3495,14,14,64.0730736832013,64.0730736832013,California
3506,11,11,82.1270917694246,82.1270917694246,NC
359,38,38,124.13002580485778,124.13002580485778,Hawaii
3711,15,15,113.52971602885695,113.52971602885695,PNW
3970,12,12,80.90266861866286,80.90266861866286,California
399,37,37,194.3017897417493,194.3017897417493,California
4400,13,13,140.52798595814406,140.52798595814406,Mexico
456,24,24,112.30487698615251,112.30487698615251,Mississippi
4733,6,6,30.3959919017924,30.3959919017924,Canada
4775,3,3,104.91534688220077,104.91534688220077,Mexico
5242,9,9,88.73383467731354,88.73383467731354,Texas
5291,11,11,66.06834210544244,66.06834210544244,ISR
